Claim_ID,Customer_Name,Product_Category,Brand,Model_Number,Serial_Number,Purchase_Price,Purchase_Date,Claim_Date,Product_Age_Months,Warranty_Duration_Months,Remaining_Warranty_Months,Fault_Type,Has_Receipt,Has_Warranty_Card,Has_Damage_Photo,Serial_Number_Match,Previous_Unauthorized_Repairs,Duplicate_Claim_Flag,Date_Contradiction_Flag,Missing_Documents_Count,Claim_Class
CLM-1466,William Cooper,Refrigerator,Samsung,SAM-630,SA-735553,894,2025-09-21,2025-11-20,2.0,24,22.0,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0693,Gregory Campbell,Washing Machine,LG,LG-510,LG-332542,669,2025-06-11,2025-08-20,2.3,24,21.7,Overheating,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0347,Heather Jones,Refrigerator,Bosch,BOS-385,BO-301603,1491,2024-04-25,2025-02-01,9.4,24,14.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0989,Ronald Brandt,Washing Machine,Samsung,SAM-341,SA-804299,772,2023-09-26,2023-12-11,2.5,24,21.5,Motor Failure,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1312,Wanda Ramos,Smartphone,Samsung,SAM-229,SA-371645,561,2024-06-22,2024-05-27,-0.9,12,12.0,Screen Damage,True,True,True,True,False,False,True,0,Manual Review
CLM-1352,Katherine Taylor,Washing Machine,Whirlpool,WHI-879,WH-459554,1033,2024-02-14,2025-01-17,11.3,24,12.7,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0696,Brandy Brady,Refrigerator,Samsung,SAM-461,SA-100301,1841,2025-03-05,2027-05-08,26.5,24,0.0,Board Defect,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0866,Sandra Scott,Laptop,Lenovo,LEN-521,LE-111091,1721,2025-06-24,2025-07-28,1.1,12,10.9,Motor Failure,True,True,True,True,True,False,False,0,Invalid Claim
CLM-0945,Jason Garcia,Washing Machine,LG,LG-266,LG-395087,930,2025-01-26,2025-10-31,9.3,24,14.7,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0275,Michael Paul,Smartphone,Apple,APP-711,AP-977330,527,2024-07-22,2025-05-03,9.5,12,2.5,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1101,David Robertson,Refrigerator,Bosch,BOS-674,BO-273659,681,2024-01-10,2024-03-05,1.8,24,22.2,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-1389,Rachel Thompson,Smartphone,Google,GOO-185,GO-616530,1393,2025-03-21,2025-03-04,-0.6,12,12.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1425,Wendy Harris,Smartphone,Google,GOO-757,GO-465887,491,2025-09-22,2026-06-17,8.9,12,3.1,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0207,Julie Ortiz,Laptop,Dell,DEL-661,DE-388375,858,2024-10-10,2025-09-04,11.0,12,1.0,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1409,Andrew Taylor,Washing Machine,Samsung,SAM-869,SA-396120,1169,2025-09-05,2025-08-21,-0.5,24,24.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0130,Joshua Taylor,Refrigerator,Samsung,SAM-882,SA-224205,1008,2024-06-11,2026-02-02,20.0,24,4.0,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0060,Monica Logan,Refrigerator,Samsung,SAM-674,SA-678478,1404,2024-08-18,2025-11-28,15.6,24,8.4,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0052,James Morgan,Washing Machine,Samsung,SAM-175,SA-690341,1036,2025-02-07,2025-06-19,4.4,24,19.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0531,Shelley Miller,Refrigerator,LG,LG-898,LG-385166,1427,2025-03-06,2027-05-03,26.3,24,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1361,Shawn Rich,Washing Machine,LG,LG-140,LG-147828,629,2024-09-09,2024-08-26,-0.5,24,24.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0678,Lisa Glenn,Washing Machine,Whirlpool,WHI-713,WH-158627,550,2024-05-26,2026-10-25,29.4,24,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1281,Jennifer Schultz,Refrigerator,Bosch,BOS-770,BO-991090,610,2024-06-03,2025-05-10,11.4,24,12.6,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0940,Matthew Johnson,Smartphone,Samsung,SAM-266,SA-827968,1274,2023-12-29,2025-08-01,19.4,12,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0684,Ashley Wilson,Washing Machine,Whirlpool,WHI-814,WH-552457,1064,2024-10-13,2025-06-15,8.2,24,15.8,Overheating,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1002,Lee Schwartz,Laptop,Apple,APP-994,AP-434914,2223,2024-07-19,2025-04-06,8.7,12,3.3,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-0124,Linda Dodson DVM,Refrigerator,Samsung,SAM-469,SA-410636,897,2024-11-10,2025-07-30,8.7,24,15.3,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0362,Melissa Myers,Smartphone,Google,GOO-971,GO-617904,1373,2024-05-22,2024-08-28,3.3,12,8.7,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1157,Mr. Gerald Rowe,Washing Machine,LG,LG-144,LG-561801,697,2024-12-05,2025-07-22,7.6,24,16.4,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-1065,Taylor York,Smartphone,Samsung,SAM-888,SA-923012,996,2024-06-18,2025-01-15,7.0,12,5.0,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0107,Eric Ortiz,Smartphone,Samsung,SAM-204,SA-179688,706,2025-08-24,2026-01-25,5.1,12,6.9,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1265,Christina Washington,Laptop,HP,HP-545,HP-278711,1033,2024-02-10,2024-04-25,2.5,12,9.5,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-0226,Joshua Reed,Smartphone,Samsung,SAM-216,SA-326040,859,2025-07-28,2026-05-16,9.7,12,2.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0928,Penny Anderson,Washing Machine,Samsung,SAM-194,SA-521139,425,2024-10-09,2025-02-28,4.7,24,19.3,Power Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0532,Heidi Stark,Washing Machine,LG,LG-223,LG-272359,508,2024-09-05,2025-05-31,8.9,24,15.1,Overheating,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0975,Victoria Brown,Washing Machine,Samsung,SAM-120,SA-542995,1073,2025-06-27,2026-04-16,9.8,24,14.2,Board Defect,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1402,Rebecca Duarte,Laptop,Apple,APP-936,AP-962458,976,2025-04-19,2026-03-01,10.5,12,1.5,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-0552,Ralph Stephenson,Refrigerator,Samsung,SAM-230,SA-717558,1863,2025-02-18,2027-09-19,31.4,24,0.0,Screen Damage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-1317,Elizabeth Ruiz,Laptop,Dell,DEL-861,DE-703263,938,2025-03-16,2025-05-14,2.0,12,10.0,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1324,Susan Ward,Washing Machine,Whirlpool,WHI-758,WH-696474,1046,2024-04-22,2024-04-08,-0.5,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-0443,Elizabeth Martin,Laptop,Apple,APP-568,AP-746624,1816,2023-12-30,2024-05-08,4.3,12,7.7,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1136,Tiffany Garcia,Refrigerator,Samsung,SAM-685,SA-304061,1302,2024-09-05,2025-09-12,12.4,24,11.6,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0719,Jennifer Anderson MD,Smartphone,Google,GOO-989,GO-182216,1215,2023-12-27,2024-06-20,5.9,12,6.1,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0888,Isaac Gonzalez,Refrigerator,Samsung,SAM-349,SA-276214,1350,2024-09-13,2025-04-20,7.3,24,16.7,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0882,Ann Alexander,Refrigerator,Samsung,SAM-316,SA-926045,1191,2024-08-13,2024-10-03,1.7,24,22.3,Board Defect,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0176,Cheryl Rodgers,Washing Machine,Whirlpool,WHI-679,WH-387813,805,2025-05-09,2025-06-16,1.3,24,22.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0206,Kevin Walters,Washing Machine,Samsung,SAM-182,SA-565108,1129,2024-04-28,2024-08-11,3.5,24,20.5,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0865,Michael Harris,Refrigerator,Bosch,BOS-793,BO-510154,1696,2024-08-18,2025-01-18,5.1,24,18.9,Board Defect,False,True,True,False,False,False,False,1,Invalid Claim
CLM-1120,Samantha Prince,Laptop,Lenovo,LEN-870,LE-815234,2410,2025-08-25,2026-03-18,6.8,12,5.2,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0333,Mark Roberts,Washing Machine,LG,LG-913,LG-513037,499,2024-12-13,2026-01-29,13.7,24,10.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0534,Carmen Bond,Refrigerator,Bosch,BOS-193,BO-732608,1927,2024-12-12,2027-04-21,28.7,24,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0186,Bailey Duran DDS,Smartphone,Samsung,SAM-942,SA-712955,836,2023-11-30,2024-07-12,7.5,12,4.5,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1437,Steven Williams,Refrigerator,Samsung,SAM-985,SA-580938,808,2024-01-04,2024-07-03,6.0,24,18.0,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-1486,Jose Mills,Refrigerator,LG,LG-727,LG-683480,663,2025-05-21,2026-05-06,11.7,24,12.3,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0611,Evelyn Campos,Washing Machine,Whirlpool,WHI-370,WH-206210,1140,2025-03-03,2025-07-29,4.9,24,19.1,Water Leakage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0489,Matthew Fox,Laptop,Apple,APP-987,AP-162165,2481,2024-12-03,2025-05-23,5.7,12,6.3,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0739,Micheal Wang,Laptop,Apple,APP-852,AP-564478,2179,2024-10-22,2025-12-03,13.6,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1421,Susan Wallace,Refrigerator,LG,LG-475,LG-998630,1337,2023-10-24,2023-10-05,-0.6,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1275,Matthew Hudson,Laptop,Lenovo,LEN-416,LE-883349,898,2024-02-19,2024-04-06,1.6,12,10.4,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-0616,Joanne Perez,Washing Machine,LG,LG-725,LG-536236,506,2024-04-24,2025-01-26,9.2,24,14.8,Water Leakage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1471,Jennifer Flores,Refrigerator,LG,LG-269,LG-711999,710,2024-08-25,2026-05-18,21.0,24,3.0,Screen Damage,True,True,True,True,False,True,False,0,Manual Review
CLM-0219,Timothy Carter,Washing Machine,Whirlpool,WHI-129,WH-969752,1073,2025-07-02,2026-05-01,10.1,24,13.9,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0840,Fernando Lynn,Smartphone,Apple,APP-435,AP-525505,930,2023-10-20,2025-09-15,23.2,12,0.0,Water Leakage,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0401,Matthew Garcia,Smartphone,Google,GOO-923,GO-176319,380,2024-06-18,2024-10-22,4.2,12,7.8,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0350,Julie Spencer,Refrigerator,LG,LG-488,LG-701334,749,2024-12-29,2026-08-07,19.5,24,4.5,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0795,Thomas Hamilton,Washing Machine,LG,LG-294,LG-663996,931,2024-09-17,2024-11-06,1.7,24,22.3,Power Failure,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0063,John Calhoun,Refrigerator,Samsung,SAM-462,SA-361650,1896,2023-11-08,2024-03-22,4.5,24,19.5,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0499,Thomas Douglas,Washing Machine,Samsung,SAM-765,SA-822040,607,2025-04-01,2025-09-13,5.5,24,18.5,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0570,Lindsey Russo,Laptop,HP,HP-942,HP-144748,858,2024-07-13,2024-09-21,2.3,12,9.7,Board Defect,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0449,Kristy Bryan,Laptop,HP,HP-127,HP-904905,1996,2024-06-13,2025-04-20,10.4,12,1.6,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0856,Mary Miller,Laptop,Dell,DEL-184,DE-405925,1944,2024-01-20,2024-03-03,1.4,12,10.6,Screen Damage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0563,Melissa Russell,Washing Machine,Samsung,SAM-126,SA-755455,1077,2025-05-27,2026-02-26,9.2,24,14.8,Screen Damage,True,True,True,True,True,False,False,0,Invalid Claim
CLM-1383,Kyle Sanchez,Laptop,Apple,APP-456,AP-799686,907,2024-09-02,2025-03-05,6.1,12,5.9,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0304,Troy Mcdaniel,Refrigerator,LG,LG-278,LG-846385,822,2025-02-22,2027-01-06,22.8,24,1.2,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1117,Lisa Thompson,Refrigerator,Bosch,BOS-960,BO-468488,1278,2024-08-16,2024-07-24,-0.8,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1001,Sonya Gordon,Refrigerator,Bosch,BOS-830,BO-216211,668,2025-02-16,2025-01-26,-0.7,24,24.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0049,Richard Aguirre,Washing Machine,Whirlpool,WHI-678,WH-539589,483,2024-12-15,2026-09-03,20.9,24,3.1,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1248,Gina Booker,Washing Machine,Whirlpool,WHI-850,WH-650462,827,2023-12-04,2025-03-04,15.2,24,8.8,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0041,Tracey Hickman,Smartphone,Google,GOO-956,GO-153045,500,2025-08-02,2026-06-04,10.2,12,1.8,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0711,William Patterson,Refrigerator,Samsung,SAM-474,SA-375617,1623,2024-09-01,2027-02-05,29.6,24,0.0,Screen Damage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0214,Derek Anderson,Washing Machine,Whirlpool,WHI-786,WH-688967,975,2025-05-07,2026-05-09,12.2,24,11.8,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1009,Melissa Morris,Refrigerator,Bosch,BOS-976,BO-500633,1512,2024-02-10,2024-07-22,5.4,24,18.6,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0917,Brandon Kelly,Laptop,Lenovo,LEN-633,LE-830943,829,2025-08-23,2027-05-29,21.5,12,0.0,Board Defect,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1224,Rebecca Austin,Washing Machine,LG,LG-237,LG-727127,1142,2024-03-29,2025-07-26,16.1,24,7.9,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0817,April Hardin,Smartphone,Samsung,SAM-985,SA-777015,372,2023-10-10,2025-07-07,21.2,12,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0997,Jonathan Moreno,Smartphone,Google,GOO-987,GO-951703,949,2024-10-20,2025-06-15,7.9,12,4.1,Motor Failure,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0850,Alexander Jackson,Laptop,HP,HP-829,HP-733941,1469,2024-10-02,2026-08-18,22.8,12,0.0,Overheating,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0341,David Thompson,Laptop,Apple,APP-132,AP-961574,902,2024-03-26,2024-08-27,5.1,12,6.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0212,Julia Brown,Refrigerator,LG,LG-168,LG-820184,812,2025-02-16,2026-07-16,17.2,24,6.8,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1272,Luis Rice,Washing Machine,Samsung,SAM-533,SA-718722,463,2025-03-28,2025-03-11,-0.6,24,24.0,Power Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-0277,Sandra Gilbert,Refrigerator,LG,LG-346,LG-744674,503,2024-08-12,2025-09-07,13.0,24,11.0,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1240,Emily Morris,Smartphone,Google,GOO-534,GO-830286,1054,2024-07-23,2024-09-20,2.0,12,10.0,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-1066,Daniel Davenport,Refrigerator,Samsung,SAM-823,SA-640422,1913,2024-01-13,2025-10-22,21.6,24,2.4,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0762,Amber Morales,Refrigerator,Samsung,SAM-196,SA-997287,939,2025-06-10,2025-07-21,1.4,24,22.6,Motor Failure,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0141,Justin Johnson,Refrigerator,Bosch,BOS-334,BO-127121,1012,2025-08-29,2025-12-30,4.1,24,19.9,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1051,Roberto Bartlett,Laptop,Apple,APP-856,AP-122876,1464,2024-12-01,2024-11-22,-0.3,12,12.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0649,Mary Kelly,Laptop,Lenovo,LEN-315,LE-186345,1652,2023-12-18,2025-04-06,15.8,12,0.0,Board Defect,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0788,Anna Garcia,Washing Machine,Samsung,SAM-897,SA-531228,823,2025-04-28,2026-01-09,8.5,24,15.5,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0299,Kerry Chavez DDS,Refrigerator,Samsung,SAM-611,SA-127172,732,2024-07-16,2025-02-21,7.3,24,16.7,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0830,Keith Zuniga,Refrigerator,Bosch,BOS-208,BO-153190,1408,2025-01-11,2027-02-14,25.5,24,0.0,Water Leakage,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0639,Justin Vargas,Refrigerator,Bosch,BOS-665,BO-149261,1860,2024-07-04,2025-02-17,7.6,24,16.4,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0993,Jenna Bryant,Refrigerator,Bosch,BOS-384,BO-431863,731,2023-12-27,2024-08-29,8.2,24,15.8,Screen Damage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1346,Stephanie Mahoney,Refrigerator,Samsung,SAM-541,SA-594988,1084,2025-04-26,2026-03-08,10.5,24,13.5,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0691,Michael Chen,Smartphone,Google,GOO-920,GO-205149,631,2025-03-13,2026-12-23,21.7,12,0.0,Overheating,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0327,Tony Saunders,Washing Machine,Samsung,SAM-320,SA-579441,917,2023-09-30,2024-07-02,9.2,24,14.8,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0109,Megan Orr,Washing Machine,Samsung,SAM-170,SA-549186,945,2025-02-22,2026-04-07,13.6,24,10.4,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1442,Julie Anderson,Smartphone,Samsung,SAM-635,SA-468814,1140,2025-09-10,2026-04-08,7.0,12,5.0,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0033,Elizabeth Fowler,Laptop,Dell,DEL-334,DE-842225,745,2023-12-16,2024-02-14,2.0,12,10.0,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0564,Paul Wells,Laptop,Lenovo,LEN-600,LE-596574,767,2024-05-14,2025-11-12,18.2,12,0.0,Board Defect,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0388,Ronald Horton,Smartphone,Google,GOO-168,GO-352356,332,2023-10-24,2024-03-07,4.5,12,7.5,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0926,Mrs. Amy Hayes,Washing Machine,Whirlpool,WHI-872,WH-632056,959,2025-01-27,2025-07-27,6.0,24,18.0,Overheating,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0329,Carl Patel,Smartphone,Samsung,SAM-541,SA-108574,1399,2025-04-27,2025-07-21,2.8,12,9.2,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1318,Joshua Harris,Smartphone,Apple,APP-609,AP-809920,1168,2024-06-08,2024-05-19,-0.7,12,12.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-0232,Vincent Rivera,Refrigerator,Samsung,SAM-546,SA-878086,1313,2023-10-23,2024-01-04,2.4,24,21.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1134,Patricia Sanders,Refrigerator,Samsung,SAM-470,SA-643471,1892,2024-05-20,2025-10-09,16.9,24,7.1,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-1003,Victor Waller,Laptop,Lenovo,LEN-918,LE-820861,955,2024-04-04,2025-03-03,11.1,12,0.9,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0208,Shannon Rivera,Refrigerator,LG,LG-564,LG-656329,1723,2024-05-31,2025-04-27,11.0,24,13.0,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0668,Chelsea Nguyen,Laptop,Lenovo,LEN-472,LE-587274,874,2025-06-06,2026-03-24,9.7,12,2.3,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0006,Abigail Shaffer,Smartphone,Samsung,SAM-881,SA-263032,869,2024-04-28,2024-09-15,4.7,12,7.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0695,Scott Duke,Refrigerator,Samsung,SAM-790,SA-922041,568,2024-12-12,2025-09-29,9.7,24,14.3,Motor Failure,True,True,True,True,True,False,False,0,Invalid Claim
CLM-0662,Christopher Moore,Washing Machine,LG,LG-679,LG-609462,725,2025-04-22,2025-11-06,6.6,24,17.4,Overheating,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0106,Mary Martinez,Washing Machine,LG,LG-126,LG-213349,718,2024-06-07,2026-02-19,20.7,24,3.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0366,Jessica Cox,Smartphone,Samsung,SAM-510,SA-443856,1355,2023-12-06,2024-02-18,2.5,12,9.5,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1201,Kevin Sheppard,Washing Machine,Whirlpool,WHI-561,WH-917376,1184,2025-09-23,2026-09-21,12.1,24,11.9,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0937,Katherine Christensen MD,Refrigerator,LG,LG-257,LG-875795,1645,2024-06-17,2024-11-08,4.8,24,19.2,Power Failure,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1073,Matthew Steele,Laptop,HP,HP-906,HP-890109,2142,2024-09-09,2025-07-07,10.0,12,2.0,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-1298,Lindsey Smith,Refrigerator,Bosch,BOS-811,BO-566532,1593,2025-04-27,2025-10-17,5.8,24,18.2,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0044,Austin Smith,Smartphone,Samsung,SAM-777,SA-830429,1166,2023-12-27,2024-11-05,10.5,12,1.5,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1381,Kimberly Smith,Laptop,Dell,DEL-221,DE-474664,1177,2024-10-15,2024-12-23,2.3,12,9.7,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-1228,Katherine Flores,Washing Machine,Samsung,SAM-228,SA-301814,471,2024-04-23,2024-04-12,-0.4,24,24.0,Motor Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-1042,Patricia Robertson,Washing Machine,Whirlpool,WHI-283,WH-219470,416,2025-09-01,2027-08-09,23.6,24,0.4,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0453,Karen Ballard,Washing Machine,Samsung,SAM-510,SA-602514,1012,2025-02-04,2026-10-23,20.9,24,3.1,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1032,Heather Bowers,Laptop,Apple,APP-898,AP-121508,782,2025-05-30,2025-05-13,-0.6,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0276,Patrick Moore,Washing Machine,Whirlpool,WHI-835,WH-702980,927,2024-11-17,2025-08-21,9.2,24,14.8,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0927,Caroline Duran,Laptop,Apple,APP-794,AP-822622,1293,2024-03-05,2025-11-30,21.2,12,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1325,Sean Banks,Washing Machine,Samsung,SAM-464,SA-989561,1032,2023-12-17,2025-05-29,17.6,24,6.4,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0855,Russell Elliott,Refrigerator,Samsung,SAM-744,SA-828813,572,2024-09-20,2025-03-24,6.2,24,17.8,Water Leakage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1013,James Brown,Laptop,Apple,APP-174,AP-543852,2050,2024-11-04,2025-10-05,11.2,12,0.8,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0561,Casey Shelton,Refrigerator,Samsung,SAM-343,SA-529161,889,2025-08-08,2026-01-20,5.5,24,18.5,Motor Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0336,Dana Chapman,Smartphone,Apple,APP-727,AP-246570,1355,2024-08-29,2025-03-14,6.6,12,5.4,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0165,Jamie Johnson,Smartphone,Google,GOO-340,GO-747453,373,2024-12-10,2025-02-13,2.2,12,9.8,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1170,Mr. Johnathan Galloway,Smartphone,Apple,APP-360,AP-545668,926,2025-07-14,2025-06-28,-0.5,12,12.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1349,Linda Hall,Refrigerator,Bosch,BOS-343,BO-654552,1706,2024-12-08,2026-09-18,21.6,24,2.4,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0663,Joel Salinas,Refrigerator,LG,LG-829,LG-276831,1377,2024-12-02,2027-05-31,30.3,24,0.0,Board Defect,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0979,Jennifer Young,Refrigerator,Bosch,BOS-706,BO-943687,1323,2024-11-25,2027-10-30,35.6,24,0.0,Power Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0868,Gabriel Hill,Washing Machine,LG,LG-188,LG-788500,1008,2024-11-30,2027-10-22,35.2,24,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0528,Jesse Zhang,Laptop,Lenovo,LEN-569,LE-146032,790,2024-01-06,2025-10-23,21.9,12,0.0,Board Defect,True,False,True,False,False,False,False,1,Invalid Claim
